customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value
8129,Charles Banks,ysandoval@example.net,US,20,2023-02-23,False,19.0,1.0,195.66,5.0,1.0,3.0,513,New buyers,195.66
8130,Mia Davila,qsanchez@example.net,MX,57,2023-07-14,True,68.0,4.0,377.52,5.0,5.0,4.0,554,High-value loyal customers,94.38
8131,William Nelson,youngshelly@example.org,US,24,2022-04-30,True,2105.0,2.0,100.08,1.0,3.0,2.0,132,At-risk customers,50.04
8133,Christina Owens,palmerelizabeth@example.net,SG,65,2021-06-15,True,85.0,7.0,322.27,5.0,5.0,4.0,554,High-value loyal customers,46.03857142857142
8135,Christina Williams,stephen95@example.org,FR,68,2023-12-04,False,1248.0,2.0,167.53,2.0,3.0,3.0,233,At-risk customers,83.765
8136,Douglas Shaffer,xlee@example.com,CA,64,2025-01-05,True,1403.0,3.0,256.51,1.0,4.0,3.0,143,At-risk customers,85.50333333333333
8137,Sierra Todd,adamsmelanie@example.org,AU,32,2022-08-02,True,963.0,2.0,222.55,2.0,3.0,3.0,233,At-risk customers,111.275
8138,Richard Meyer,andersonkara@example.com,US,74,2021-07-24,True,681.0,3.0,243.26,3.0,4.0,3.0,343,New buyers,81.08666666666666
8139,Paul Dixon,mortonkyle@example.org,GB,59,2022-09-05,True,1075.0,2.0,380.13,2.0,3.0,4.0,234,At-risk customers,190.065
8140,Kevin Wood,huntercathy@example.net,JP,30,2024-11-10,False,904.0,3.0,465.09,2.0,4.0,5.0,245,At-risk customers,155.03
8141,Micheal Molina,jordanmatthew@example.com,US,63,2022-06-03,True,831.0,1.0,44.73,3.0,1.0,1.0,311,High-value loyal customers,44.73
8143,Cheryl Wallace,kingchristopher@example.org,US,56,2020-09-16,False,860.0,1.0,12.76,2.0,1.0,1.0,211,High-value loyal customers,12.76
8144,Cameron Leonard,william58@example.net,DE,40,2024-03-03,False,656.0,1.0,4.54,3.0,1.0,1.0,311,High-value loyal customers,4.54
8145,Peter Smith,sparks@example.net,SE,43,2024-05-08,True,739.0,3.0,686.5600000000001,3.0,4.0,5.0,345,Price-sensitive users,228.85333333333332
8146,Zoe Merritt,lisa78@example.com,PL,31,2020-02-04,False,482.0,2.0,285.34,4.0,3.0,4.0,434,High-value loyal customers,142.67
8147,Tamara Gonzalez,bowmansandra@example.org,BR,75,2021-07-30,True,1386.0,1.0,33.27,1.0,1.0,1.0,111,At-risk customers,33.27
8148,Sandra Burke,rlopez@example.com,ES,63,2022-04-01,True,106.0,3.0,652.0300000000001,5.0,4.0,5.0,545,High-value loyal customers,217.34333333333336
8150,James Ellison,davisabigail@example.com,US,37,2025-04-28,False,890.0,1.0,241.93,2.0,1.0,3.0,213,High-value loyal customers,241.93
8151,Jillian Wolfe,jasoncrosby@example.net,FR,69,2020-09-19,False,1902.0,2.0,423.48,1.0,3.0,4.0,134,At-risk customers,211.74
8152,Michelle Cabrera,lawrencecabrera@example.com,BR,62,2024-01-03,True,1918.0,1.0,288.15,1.0,1.0,4.0,114,At-risk customers,288.15
8154,David Ingram,katherine50@example.net,IN,52,2020-04-19,False,365.0,3.0,809.74,4.0,4.0,5.0,445,High-value loyal customers,269.91333333333336
8155,Rodney Barnett,xtorres@example.net,BR,70,2020-05-30,False,103.0,5.0,459.33,5.0,5.0,5.0,555,High-value loyal customers,91.866
8156,Joanna Nelson,shellycole@example.net,AU,36,2024-10-31,True,2044.0,2.0,433.16,1.0,3.0,5.0,135,At-risk customers,216.58
8157,Brian Rogers,rebecca83@example.com,SE,61,2020-04-16,True,1625.0,2.0,127.47,1.0,3.0,2.0,132,At-risk customers,63.735
8158,Joseph Stevens,taylornicholas@example.net,SE,56,2021-01-19,False,1736.0,1.0,248.34,1.0,1.0,3.0,113,At-risk customers,248.34
8160,Melissa Rosario,awalker@example.com,MX,29,2022-09-19,True,336.0,3.0,212.42,4.0,4.0,3.0,443,New buyers,70.80666666666667
8163,Elizabeth Johnson,waltonmatthew@example.org,DE,45,2024-09-03,False,1963.0,1.0,32.17,1.0,1.0,1.0,111,At-risk customers,32.17
8164,Trevor Lewis,sandrareynolds@example.com,CA,36,2023-12-16,False,851.0,1.0,49.9,3.0,1.0,1.0,311,High-value loyal customers,49.9
8165,Troy King,leetiffany@example.com,MX,46,2021-10-16,True,1323.0,2.0,84.99000000000001,2.0,3.0,2.0,232,At-risk customers,42.495000000000005
8167,Carmen Lloyd,harrelljason@example.net,ZA,24,2024-06-11,True,1539.0,1.0,81.12,1.0,1.0,2.0,112,At-risk customers,81.12
8168,Kelsey Rogers,kristi47@example.com,DE,40,2024-08-24,False,38.0,3.0,468.9,5.0,4.0,5.0,545,High-value loyal customers,156.29999999999998
8169,Jacob Hernandez,ubrown@example.org,US,19,2023-01-12,False,320.0,1.0,28.93,4.0,1.0,1.0,411,New buyers,28.93
8172,Jennifer Lyons,jennifer52@example.com,US,35,2023-09-20,False,334.0,2.0,581.0799999999999,4.0,3.0,5.0,435,New buyers,290.54
8173,Ronald Ramirez,steven70@example.com,FR,49,2023-02-27,True,214.0,3.0,295.13,5.0,4.0,4.0,544,High-value loyal customers,98.37666666666668
8174,Kevin Hall,hawkinsgavin@example.net,US,18,2024-07-05,True,865.0,3.0,443.62,2.0,4.0,5.0,245,At-risk customers,147.8733333333333
8175,Sabrina Cortez,bushjustin@example.org,US,24,2020-06-24,True,1096.0,1.0,221.53,2.0,1.0,3.0,213,At-risk customers,221.53
8176,Tina Rivas,jason63@example.net,JP,18,2020-09-17,False,937.0,1.0,171.54,2.0,1.0,3.0,213,High-value loyal customers,171.54
8177,Elizabeth Owens,lisabrown@example.net,BR,24,2022-02-02,False,661.0,1.0,62.86,3.0,1.0,1.0,311,High-value loyal customers,62.86
8179,Hannah Brown,martinezcraig@example.org,US,65,2021-05-24,True,1537.0,1.0,34.58,1.0,1.0,1.0,111,At-risk customers,34.58
8180,Alexander Arellano,mccannedward@example.org,BR,36,2022-03-23,False,92.0,2.0,84.86,5.0,3.0,2.0,532,Price-sensitive users,42.43
8181,Philip Dillon,castilloallison@example.com,DE,34,2020-05-21,False,1387.0,1.0,192.86,1.0,1.0,3.0,113,At-risk customers,192.86
8182,Ryan Swanson,paul01@example.com,IN,62,2025-08-08,False,75.0,4.0,211.65,5.0,5.0,3.0,553,New buyers,52.9125
8184,Beth Webster,zgould@example.com,NL,69,2024-11-01,True,566.0,1.0,127.8,3.0,1.0,2.0,312,High-value loyal customers,127.8
8185,Lori Flores,roachjuan@example.org,US,68,2024-06-18,True,735.0,3.0,612.9499999999999,3.0,4.0,5.0,345,New buyers,204.31666666666663
8186,Craig Shelton,allenstrickland@example.net,MX,19,2021-08-22,True,148.0,2.0,122.17,5.0,3.0,2.0,532,Price-sensitive users,61.085
8187,Thomas Webb,keith41@example.org,IN,38,2022-01-11,False,1884.0,1.0,625.11,1.0,1.0,5.0,115,At-risk customers,625.11
8188,Scott Montoya,sarah96@example.net,AE,25,2024-02-10,False,459.0,2.0,122.22,4.0,3.0,2.0,432,Price-sensitive users,61.11
8189,Jackson Gallagher,uwilliams@example.net,GB,30,2021-10-17,True,1020.0,2.0,159.15,2.0,3.0,3.0,233,At-risk customers,79.575
8190,Anthony Blake,janetvelez@example.com,FR,35,2024-09-30,True,955.0,2.0,82.24000000000001,2.0,3.0,2.0,232,At-risk customers,41.120000000000005
8192,Ashley Mccullough,beckerkayla@example.org,MX,69,2025-06-20,True,1857.0,1.0,397.04,1.0,1.0,4.0,114,At-risk customers,397.04
8193,Gerald Black,onelson@example.net,DE,50,2020-11-24,False,1771.0,1.0,84.09,1.0,1.0,2.0,112,At-risk customers,84.09
8194,Michael Mcintosh,dbowman@example.com,CA,20,2024-07-20,True,203.0,3.0,173.81,5.0,4.0,3.0,543,New buyers,57.93666666666667
8195,Mark Martinez,saundersjames@example.org,GB,23,2022-01-25,False,622.0,1.0,529.52,3.0,1.0,5.0,315,High-value loyal customers,529.52
8196,Melissa Lawrence,igarcia@example.net,US,44,2021-12-10,True,335.0,4.0,460.8,4.0,5.0,5.0,455,High-value loyal customers,115.2
8197,Sheila Fitzpatrick,donaldscott@example.com,FR,60,2024-05-04,False,1456.0,3.0,517.1700000000001,1.0,4.0,5.0,145,At-risk customers,172.39
8200,Tracey Lawrence,rossgreen@example.net,MX,50,2022-11-29,True,483.0,2.0,467.86,4.0,3.0,5.0,435,New buyers,233.93
8201,Jasmine Gray,jonesjennifer@example.org,US,44,2023-06-06,True,237.0,3.0,148.95,4.0,4.0,2.0,442,Price-sensitive users,49.65
8202,Benjamin Smith,usmith@example.org,BR,52,2023-12-13,False,419.0,2.0,152.5,4.0,3.0,3.0,433,High-value loyal customers,76.25
8203,Jared Cortez,bushian@example.com,MX,69,2022-07-10,False,1602.0,1.0,134.74,1.0,1.0,2.0,112,At-risk customers,134.74
8204,David Morse,stevenmoreno@example.com,BR,59,2020-04-17,True,139.0,2.0,254.27,5.0,3.0,3.0,533,High-value loyal customers,127.135
8206,Jasmine Simpson,john14@example.net,US,74,2024-11-15,True,1140.0,2.0,185.09,2.0,3.0,3.0,233,At-risk customers,92.545
8207,Kelly Floyd,jacobmarshall@example.com,US,47,2021-03-01,False,482.0,1.0,77.81,4.0,1.0,2.0,412,New buyers,77.81
8208,Pamela Morris,sara20@example.net,AE,74,2024-06-21,True,1092.0,1.0,48.58,2.0,1.0,1.0,211,At-risk customers,48.58
8209,Tasha Richardson,jeanpratt@example.org,ES,55,2020-04-21,True,117.0,1.0,16.24,5.0,1.0,1.0,511,New buyers,16.24
8210,Linda Spencer,andrewcharles@example.org,GB,33,2024-10-27,False,1404.0,1.0,227.66,1.0,1.0,3.0,113,At-risk customers,227.66
8211,John Cohen,clarkgary@example.net,DE,71,2020-08-28,False,903.0,1.0,238.25,2.0,1.0,3.0,213,High-value loyal customers,238.25
8212,Jacob Jordan,briggsdavid@example.com,FR,33,2025-10-31,True,719.0,2.0,237.43,3.0,3.0,3.0,333,High-value loyal customers,118.715
8215,Lindsey Thomas,jessicagarcia@example.net,ES,69,2023-07-10,True,328.0,1.0,148.54,4.0,1.0,2.0,412,New buyers,148.54
8216,Kayla Jones,mcgeechelsea@example.com,MX,52,2024-03-19,False,329.0,2.0,863.05,4.0,3.0,5.0,435,Price-sensitive users,431.525
8217,Whitney Sosa MD,jenniferanderson@example.com,CA,48,2022-03-16,False,889.0,3.0,243.04,2.0,4.0,3.0,243,At-risk customers,81.01333333333334
8218,Sarah Young,gsteele@example.net,DE,18,2022-12-09,False,109.0,3.0,116.76,5.0,4.0,2.0,542,Price-sensitive users,38.92
8219,Christopher Bowers,moorejennifer@example.org,IN,50,2022-01-15,True,413.0,2.0,101.99,4.0,3.0,2.0,432,Price-sensitive users,50.995
8220,Lisa Williams,robert67@example.org,MX,61,2020-02-21,True,948.0,1.0,25.3,2.0,1.0,1.0,211,High-value loyal customers,25.3
8221,Randall Harmon,stephenswesley@example.com,PL,44,2023-12-22,True,1309.0,1.0,192.14,2.0,1.0,3.0,213,At-risk customers,192.14
8222,Michelle Juarez,maureenchandler@example.net,ES,48,2025-08-09,True,331.0,2.0,91.6,4.0,3.0,2.0,432,Price-sensitive users,45.8
8224,Dylan Casey,carolyn91@example.org,US,44,2021-06-28,False,1365.0,1.0,55.93,1.0,1.0,1.0,111,At-risk customers,55.93
8225,Brittany Wall,lindseysweeney@example.com,IN,19,2024-07-17,True,233.0,2.0,294.78,4.0,3.0,4.0,434,High-value loyal customers,147.39
8227,Kelsey Walker,gail97@example.com,CA,37,2022-09-04,False,27.0,3.0,764.79,5.0,4.0,5.0,545,High-value loyal customers,254.93
8229,Justin Hartman,matthewnewman@example.org,CA,22,2020-06-06,True,800.0,1.0,29.35,3.0,1.0,1.0,311,High-value loyal customers,29.35
8230,Joshua Gonzalez,pellis@example.net,JP,37,2022-02-27,True,763.0,1.0,55.17,3.0,1.0,1.0,311,High-value loyal customers,55.17
8231,Dylan Cochran,charles76@example.net,IN,41,2023-05-09,False,521.0,1.0,31.93,3.0,1.0,1.0,311,High-value loyal customers,31.93
8232,Veronica Rogers,dunnkimberly@example.com,DE,19,2024-11-23,False,1726.0,1.0,10.34,1.0,1.0,1.0,111,At-risk customers,10.34
8235,Tracy Schwartz,figueroapaul@example.com,FR,43,2021-07-02,True,1505.0,3.0,631.35,1.0,4.0,5.0,145,At-risk customers,210.45
8237,Joyce Perkins,ikennedy@example.net,GB,63,2024-12-25,False,982.0,1.0,291.4,2.0,1.0,4.0,214,At-risk customers,291.4
8239,Amanda Sexton,sonyabrown@example.com,MX,53,2020-01-13,False,793.0,1.0,15.39,3.0,1.0,1.0,311,High-value loyal customers,15.39
8240,Patrick Lucero,micheal22@example.net,MX,45,2022-12-21,True,830.0,1.0,906.02,3.0,1.0,5.0,315,Price-sensitive users,906.02
8241,Debra Sanchez DDS,christina47@example.net,GB,60,2023-08-15,False,1228.0,2.0,221.54,2.0,3.0,3.0,233,At-risk customers,110.77
8243,Stephen Jones,jadesimpson@example.net,GB,63,2023-11-21,True,595.0,2.0,212.28,3.0,3.0,3.0,333,High-value loyal customers,106.14
8245,Christopher Young,dcherry@example.org,BR,54,2024-02-23,False,309.0,2.0,85.65,4.0,3.0,2.0,432,Price-sensitive users,42.825
8246,David Rivera,ksmith@example.org,BR,35,2021-04-16,False,1267.0,2.0,48.71,2.0,3.0,1.0,231,At-risk customers,24.355
8247,Julie Hartman,greenchristopher@example.com,MX,32,2020-04-26,False,1050.0,2.0,135.77,2.0,3.0,2.0,232,At-risk customers,67.885
8248,Jesus Singleton,hayesmichelle@example.com,CA,35,2021-03-21,False,779.0,2.0,551.9,3.0,3.0,5.0,335,New buyers,275.95
8250,Adrienne Johnson,norristhomas@example.org,FR,75,2021-09-07,False,248.0,1.0,54.27,4.0,1.0,1.0,411,New buyers,54.27
8251,Daniel Rice,bobby77@example.net,DE,54,2020-01-02,True,830.0,4.0,299.93,3.0,5.0,4.0,354,New buyers,74.9825
8252,Dave Zimmerman,hillbrittany@example.com,JP,32,2023-09-13,False,213.0,4.0,745.4300000000001,5.0,5.0,5.0,555,High-value loyal customers,186.3575
8253,Christopher Padilla,alexandermolina@example.com,DE,55,2023-02-11,True,243.0,2.0,253.98,4.0,3.0,3.0,433,High-value loyal customers,126.99
8254,Mary Figueroa,zjohnson@example.com,FR,26,2023-06-17,True,141.0,2.0,362.36,5.0,3.0,4.0,534,High-value loyal customers,181.18
8255,Nicholas Mccoy,nwise@example.net,BR,66,2022-09-28,False,43.0,4.0,181.02,5.0,5.0,3.0,553,New buyers,45.255
8256,Jessica Silva,angela45@example.com,MX,33,2020-05-09,True,233.0,2.0,142.0,4.0,3.0,2.0,432,Price-sensitive users,71.0
8257,Sean Franklin,stevenwilson@example.com,IN,20,2024-12-03,True,1156.0,2.0,316.65,2.0,3.0,4.0,234,At-risk customers,158.325
8258,April Scott,andrewmartin@example.net,CA,49,2020-10-16,False,1861.0,2.0,442.98,1.0,3.0,5.0,135,At-risk customers,221.49
8259,William Young MD,terrivaughan@example.net,BR,28,2020-10-25,False,105.0,2.0,93.1,5.0,3.0,2.0,532,Price-sensitive users,46.55
8260,Rhonda Erickson,donnarush@example.com,IN,33,2024-10-01,False,494.0,2.0,111.49,3.0,3.0,2.0,332,Price-sensitive users,55.745000000000005
8262,Kelly Cummings,suzanne53@example.net,NL,65,2023-10-13,True,996.0,1.0,84.73,2.0,1.0,2.0,212,At-risk customers,84.73
8263,James Dean,jonesalejandra@example.com,US,64,2022-10-16,False,159.0,2.0,351.44,5.0,3.0,4.0,534,High-value loyal customers,175.72
8264,Karen Thomas,lmoore@example.net,CA,36,2020-01-22,False,761.0,1.0,146.23,3.0,1.0,2.0,312,High-value loyal customers,146.23
8265,Bridget Alexander,clinealexander@example.net,AE,58,2022-07-09,False,49.0,2.0,39.34,5.0,3.0,1.0,531,Price-sensitive users,19.67
8266,Teresa Bennett,uolson@example.org,US,41,2023-11-18,False,627.0,2.0,619.1600000000001,3.0,3.0,5.0,335,New buyers,309.58000000000004
8269,Kenneth Hamilton,ashley84@example.net,MX,68,2022-06-01,True,230.0,2.0,516.19,4.0,3.0,5.0,435,New buyers,258.095
8270,Monica Larson,jjacobs@example.org,IN,41,2025-09-19,False,1698.0,1.0,72.18,1.0,1.0,1.0,111,At-risk customers,72.18
8271,Bobby Lane,barnesrichard@example.com,CA,20,2020-12-09,False,235.0,2.0,91.25,4.0,3.0,2.0,432,Price-sensitive users,45.625
8272,Jeremy Foster,sydney28@example.org,FR,49,2024-04-27,False,647.0,2.0,184.33,3.0,3.0,3.0,333,High-value loyal customers,92.165
8273,Michele Wilson,patricia69@example.net,SG,48,2020-07-18,True,455.0,1.0,36.15,4.0,1.0,1.0,411,New buyers,36.15
8274,Carrie Allen,alfredphillips@example.com,FR,54,2022-06-27,False,345.0,2.0,116.22,4.0,3.0,2.0,432,Price-sensitive users,58.11
8275,Elizabeth Morales,matthewmarshall@example.net,ES,63,2020-03-26,True,1516.0,2.0,95.28,1.0,3.0,2.0,132,At-risk customers,47.64
8276,Jose Nichols,edgarcuevas@example.net,US,49,2023-07-12,False,20.0,3.0,124.24,5.0,4.0,2.0,542,Price-sensitive users,41.41333333333333
8277,Joe Holt,terryjackson@example.net,ZA,75,2024-11-26,False,617.0,2.0,70.00999999999999,3.0,3.0,1.0,331,Price-sensitive users,35.004999999999995
8279,Mrs. Patricia Jones MD,jennifermills@example.net,JP,55,2020-02-07,False,329.0,5.0,425.64,4.0,5.0,4.0,454,High-value loyal customers,85.128
8281,Kimberly Garcia,clarkcharles@example.net,AE,62,2022-01-30,False,73.0,2.0,345.38,5.0,3.0,4.0,534,High-value loyal customers,172.69
8282,Dr. Mary Fisher MD,lindabryant@example.com,SG,67,2021-09-18,False,1665.0,1.0,123.51,1.0,1.0,2.0,112,At-risk customers,123.51
8283,Lisa Foster,mmiller@example.org,BR,53,2024-05-28,False,816.0,2.0,290.93,3.0,3.0,4.0,334,High-value loyal customers,145.465
8284,Joel Mitchell,bethtorres@example.com,US,47,2024-01-15,False,236.0,4.0,378.37,4.0,5.0,4.0,454,High-value loyal customers,94.5925
8285,Richard Hernandez,anthony62@example.org,US,66,2024-09-12,False,507.0,1.0,43.18,3.0,1.0,1.0,311,High-value loyal customers,43.18
8286,Kristin Powers,andrewsilva@example.org,NL,27,2025-01-21,True,189.0,2.0,231.17,5.0,3.0,3.0,533,High-value loyal customers,115.585
8287,Jessica Ward,amanda58@example.net,DE,19,2025-07-30,True,625.0,2.0,185.73,3.0,3.0,3.0,333,High-value loyal customers,92.865
8288,Kathryn Dunn,yjohnson@example.net,CA,64,2020-07-06,True,936.0,1.0,533.17,2.0,1.0,5.0,215,High-value loyal customers,533.17
8289,Jeremy Ortiz,oanderson@example.net,IN,26,2020-09-04,False,152.0,2.0,140.33,5.0,3.0,2.0,532,Price-sensitive users,70.165
8290,Peter Holmes,samuel25@example.com,IN,73,2021-01-15,False,427.0,2.0,279.09000000000003,4.0,3.0,4.0,434,High-value loyal customers,139.54500000000002
8291,Adam Brown,joan03@example.com,US,62,2021-10-19,False,1335.0,2.0,215.94,2.0,3.0,3.0,233,At-risk customers,107.97
8292,Phillip Howard,laura10@example.com,FR,64,2022-01-31,False,1795.0,1.0,162.0,1.0,1.0,3.0,113,At-risk customers,162.0
8293,James Marsh,asellers@example.net,IN,66,2023-11-28,True,455.0,3.0,204.02,4.0,4.0,3.0,443,New buyers,68.00666666666666
8294,Becky Osborne,patricktanner@example.net,AU,50,2022-12-04,True,410.0,2.0,189.95,4.0,3.0,3.0,433,High-value loyal customers,94.975
8295,Michele Combs,uphillips@example.org,ES,28,2021-03-14,False,200.0,3.0,328.25,5.0,4.0,4.0,544,High-value loyal customers,109.41666666666669
8296,Tyler Yang,romerosamantha@example.org,MX,61,2020-08-18,True,1733.0,1.0,33.14,1.0,1.0,1.0,111,At-risk customers,33.14
8297,Jessica Jackson,jfreeman@example.com,NL,35,2023-10-21,False,955.0,1.0,26.4,2.0,1.0,1.0,211,At-risk customers,26.4
8298,Christopher Ray,egreene@example.com,US,45,2020-04-26,True,1869.0,1.0,250.82,1.0,1.0,3.0,113,At-risk customers,250.82
8299,Shelley Frye,kevinwhite@example.com,GB,43,2023-09-15,True,825.0,3.0,91.29,3.0,4.0,2.0,342,Price-sensitive users,30.430000000000003
8300,Kelly Jackson,barry05@example.com,SG,21,2021-08-06,True,858.0,2.0,144.32,2.0,3.0,2.0,232,At-risk customers,72.16
8301,Edwin Garcia,reneeford@example.com,ES,66,2021-10-29,False,1694.0,2.0,179.82,1.0,3.0,3.0,133,At-risk customers,89.91
8302,Hunter Hunt,martinezlisa@example.com,NL,64,2022-11-13,False,1750.0,2.0,89.28999999999999,1.0,3.0,2.0,132,At-risk customers,44.645
8303,Earl Burgess,montgomerycarrie@example.com,SE,50,2023-08-18,True,1181.0,2.0,63.95,2.0,3.0,1.0,231,At-risk customers,31.975
8304,David Roberson MD,mcphersonjessica@example.com,GB,57,2020-01-26,True,1881.0,1.0,66.04,1.0,1.0,1.0,111,At-risk customers,66.04
8305,Kari Aguilar,meadowsandre@example.com,IN,73,2023-07-27,False,430.0,2.0,259.31,4.0,3.0,4.0,434,High-value loyal customers,129.655
8306,Lauren Davies,ustevens@example.org,US,62,2025-01-17,True,1231.0,2.0,437.84,2.0,3.0,5.0,235,At-risk customers,218.92
8307,Stacey Robertson,monica79@example.com,AU,75,2020-09-01,True,500.0,3.0,456.89,3.0,4.0,5.0,345,New buyers,152.29666666666665
8308,Kendra Williams,jenniferholden@example.org,JP,22,2022-08-27,True,357.0,1.0,38.98,4.0,1.0,1.0,411,New buyers,38.98
8309,Nicholas Rogers,michaellopez@example.net,FR,74,2020-03-31,True,468.0,2.0,647.4300000000001,4.0,3.0,5.0,435,New buyers,323.71500000000003
8310,Cathy Smith,lowedonald@example.net,US,66,2025-09-26,True,262.0,2.0,172.82,4.0,3.0,3.0,433,High-value loyal customers,86.41
8311,Matthew Jackson,simmonskelly@example.org,CA,28,2024-08-12,True,596.0,1.0,40.47,3.0,1.0,1.0,311,High-value loyal customers,40.47
8312,Michael Harper,kevans@example.org,GB,65,2021-05-20,True,1674.0,1.0,132.06,1.0,1.0,2.0,112,At-risk customers,132.06
8313,Eric Clark,ramirezjohn@example.com,US,47,2022-11-30,False,901.0,1.0,152.46,2.0,1.0,3.0,213,High-value loyal customers,152.46
8314,Carly Bell,jacqueline12@example.net,NL,51,2024-09-29,False,1027.0,1.0,199.8,2.0,1.0,3.0,213,At-risk customers,199.8
8315,Steven Bruce,sawyerdanielle@example.net,AE,23,2024-05-21,False,1124.0,3.0,180.4,2.0,4.0,3.0,243,At-risk customers,60.13333333333333
8316,Nancy Clay,faithmartin@example.com,US,26,2021-11-10,False,45.0,1.0,460.8,5.0,1.0,5.0,515,New buyers,460.8
8317,Alexandra Martinez,austin30@example.org,AU,68,2021-03-08,False,611.0,1.0,37.42,3.0,1.0,1.0,311,High-value loyal customers,37.42
8318,John Velazquez,marissadavis@example.org,AE,75,2020-07-06,True,855.0,2.0,259.62,2.0,3.0,4.0,234,At-risk customers,129.81
8319,Kevin Adams,barnettpeter@example.org,IN,61,2020-12-23,True,294.0,2.0,105.66,4.0,3.0,2.0,432,Price-sensitive users,52.83
8320,Jack Vega,oharris@example.net,DE,50,2020-05-12,False,1458.0,1.0,137.52,1.0,1.0,2.0,112,At-risk customers,137.52
8321,James Richard,qrichardson@example.org,JP,65,2020-04-09,False,1442.0,2.0,299.19,1.0,3.0,4.0,134,At-risk customers,149.595
8322,Dr. Mark Maynard,nicole88@example.com,NL,29,2023-04-03,True,26.0,2.0,1018.25,5.0,3.0,5.0,535,Price-sensitive users,509.125
8323,Jonathan Stephens,janetcarson@example.com,US,29,2022-05-20,True,1338.0,2.0,238.91,2.0,3.0,3.0,233,At-risk customers,119.455
8324,Keith Parrish,sfitzgerald@example.net,JP,56,2023-11-02,False,1190.0,1.0,54.94,2.0,1.0,1.0,211,At-risk customers,54.94
8325,Emily Ali,kimberlyking@example.org,FR,33,2020-05-26,False,518.0,2.0,158.61,3.0,3.0,3.0,333,High-value loyal customers,79.305
8326,Ryan Hayes,yrowe@example.net,DE,28,2021-07-07,True,1748.0,1.0,14.71,1.0,1.0,1.0,111,At-risk customers,14.71
8327,Robin West,wmckay@example.org,ES,21,2025-05-28,True,64.0,3.0,416.23,5.0,4.0,4.0,544,High-value loyal customers,138.74333333333334
8328,Linda Lyons,scottlisa@example.org,US,66,2025-02-03,True,818.0,3.0,407.4,3.0,4.0,4.0,344,New buyers,135.79999999999998
